lat,lon,depth_m,diameter_m,dD,pf_slope,ef_slope,circ,test
69.37,97.939,311.94,2636,0.11834,0.1838,0.27792,0.84257,0
69.371,-122.73,339.47,3375.1,0.10058,0.14794,0.1637,0.81821,0
69.371,-61.08,398.99,3244.4,0.12298,0.21001,0.22003,0.95727,0
69.372,129.65,692.12,5888.9,0.11753,0.20221,0.13119,0.94444,0
69.376,32.897,312.23,3070.7,0.10168,0.18158,0.11899,0.95537,0
69.381,137.63,405.34,3968.6,0.10214,0.16509,0.24702,0.91946,0
69.403,-179.22,438.24,4899.3,0.089451,0.17117,0.1881,0.98403,0
69.404,-118.86,308.22,3041.7,0.10133,0.23015,0.14168,0.88982,0
69.406,-142.59,538.85,4663.9,0.11554,0.22551,0.16557,0.98343,0
69.406,5.6607,679.01,4660.3,0.1457,0.39063,0.29946,0.91408,0
69.407,-111.97,1639.8,8418.6,0.19478,0.37941,0.46516,0.91453,0
69.409,-152.01,784.8,6463.6,0.12142,0.24614,0.25623,0.94444,0
69.414,134.32,703.57,6087,0.11559,0.24435,0.25005,0.89132,0
69.415,80.553,601.87,6171,0.097533,0.22985,0.17286,0.82892,0
69.415,144.49,730.33,6908.9,0.10571,0.12055,0.13631,0.86178,0
69.432,59.567,1233.2,8623.6,0.143,0.28451,0.36517,0.89742,0
69.433,-164.26,455.27,2781.1,0.1637,0.26497,0.35214,0.96001,0
69.435,124.23,702.84,5691,0.1235,0.26901,0.24043,0.91999,0
69.437,-100.92,318.78,2867.9,0.11115,0.17431,0.17717,0.89188,0
69.452,-69.26,504.24,4585.4,0.10997,0.23396,0.23705,0.97761,0
69.463,-79.47,617.78,4779.8,0.12925,0.25005,0.25367,0.94489,0
69.465,-169.26,1010.1,5323,0.18976,0.10268,0.23594,0.63636,0
69.476,-128.49,632.82,6843.7,0.092468,0.1985,0.13066,0.9813,0
69.484,-101.71,1614.9,9557.1,0.16898,0.34663,0.2893,0.78102,0
69.487,-109.74,200.7,3186.4,0.062988,0.10878,0.087139,0.78568,0
69.489,-82.24,2037.5,13808,0.14756,0.27872,0.42011,0.90907,0
69.498,-168.36,1220.9,10579,0.11541,0.21463,0.19522,0.93332,0
69.5,-163.78,1122,6919.8,0.16214,0.38804,0.35821,0.99153,0
69.502,-62.56,331.62,3591.8,0.092328,0.10885,0.15711,0.99996,0
69.506,-61.86,293.24,3088.4,0.094948,0.16906,0.2307,0.76758,0
69.518,-6.34,1423.2,7476.5,0.19035,0.50864,0.38527,0.90551,0
69.525,177.52,676.4,7629.5,0.088657,0.15717,0.18815,0.97726,0
69.528,-67.58,294.67,3389.3,0.086941,0.13783,0.13653,0.8417,0
69.528,141.91,377.13,3863.5,0.097615,0.17426,0.082466,0.7578,0
69.542,-73.06,343.28,3418.3,0.10042,0.19052,0.25349,0.95937,0
69.547,-39.41,324.67,3337.2,0.097286,0.128,0.21936,0.74841,0
69.55,-43.91,579.58,4324.5,0.13402,0.30551,0.29767,0.97932,0
69.558,-17.49,424.55,4171.4,0.10178,0.21084,0.16093,0.9172,0
69.559,-169.85,383.65,3910.6,0.098105,0.17767,0.20678,0.85441,0
69.563,-139.54,469.68,4182.2,0.1123,0.14146,0.20064,0.67309,0
69.566,-164.16,316.65,2607,0.12146,0.15111,0.12123,0.80353,0
69.582,-151.4,1622.4,14436,0.11239,0.18098,0.27834,0.96637,0
69.584,6.237,413.91,3244.4,0.12757,0.096345,0.20993,0.95732,0
69.586,132.96,757.39,4102.7,0.18461,0.2082,0.39211,0.96265,0
69.6,-100.37,525.02,5855.1,0.08967,0.1461,0.14051,0.76162,0
69.603,-68.96,245.4,2868,0.085564,0.1036,0.13908,0.92528,0
69.603,123.82,381.33,3737,0.10204,0.14702,0.10116,0.89585,0
69.605,-102.24,1669.1,9711.6,0.17187,0.31094,0.33175,0.86629,0
69.61,-42.19,650.23,4784.8,0.13589,0.23623,0.26467,0.95308,0
69.612,-123.2,537.3,3418.4,0.15718,0.31443,0.2778,0.84287,0
69.624,18.714,532.69,3823.5,0.13932,0.29534,0.27234,0.95268,0
69.628,-18.81,1933.1,12192,0.15855,0.34014,0.34072,0.84091,0
69.628,134.17,1137.5,7560.6,0.15046,0.34091,0.34771,0.95082,0
69.631,23.072,580.85,4806,0.12086,0.27308,0.23933,0.94118,0
69.643,-135.79,480.74,3152.5,0.15249,0.22161,0.13649,0.76551,0
69.644,-109.15,649.9,5180.4,0.12545,0.17495,0.25154,0.87878,0
69.646,52.549,1340.5,7333.8,0.18278,0.25424,0.2535,0.67124,0
69.648,-142.54,1965.6,12862,0.15282,0.24085,0.17511,0.94736,0
69.655,90.943,356.94,3824.6,0.093327,0.12351,0.11377,0.79505,0
69.657,-15.78,1208.1,7691,0.15707,0.27683,0.39318,0.96722,0
69.661,-152.78,295.44,2896.8,0.10199,0.1662,0.13455,0.72464,0
69.662,-64.77,400.7,3881.6,0.10323,0.18752,0.22665,0.86444,0
69.67,130.93,454.94,2147.4,0.21186,0.12766,0.20632,0.81514,0
69.673,-78.83,1790.5,12988,0.13786,0.30597,0.2473,0.99173,0
69.675,-64.23,412.05,4237,0.097251,0.1954,0.16708,0.94196,0
69.689,142.72,680.73,4095.4,0.16622,0.40427,0.33665,0.88639,0
69.693,-161.92,200.83,3939.6,0.050976,0.09488,0.077583,0.81926,0
69.697,115.68,508.19,4025.4,0.12625,0.15785,0.24727,0.95839,0
69.698,-80.1,577.87,4973.7,0.11618,0.28732,0.29704,0.99209,0
69.702,-18.01,828.29,5811.8,0.14252,0.14629,0.23771,0.81062,0
69.713,-110.19,278.21,2994.2,0.092914,0.18712,0.14943,0.92104,0
69.713,86.341,860.73,6246.3,0.1378,0.28896,0.32008,0.95835,0
69.719,125.39,258.7,2636.1,0.098139,0.16903,0.18977,0.88351,0
69.721,-8.75,262.83,2843.3,0.092437,0.20755,0.24497,0.9364,0
69.723,-177.01,723.94,8343,0.086771,0.14838,0.16461,0.99228,0
69.731,137.89,1081.8,6269.2,0.17256,0.24073,0.36307,0.848,0
69.74,-61,1185.8,6284.8,0.18868,0.37095,0.38312,0.79875,0
69.749,-39.75,418.48,3592.1,0.1165,0.095106,0.16789,0.9118,0
69.758,144.65,1545.6,9279,0.16657,0.33332,0.35333,0.98334,0
69.76,-167.88,644.72,4778.7,0.13492,0.16741,0.1684,0.69035,0
69.76,104.44,280.14,2871.9,0.097545,0.19949,0.22777,0.98272,0
69.761,-74.74,390.29,3592,0.10865,0.22022,0.15723,0.96126,0
69.769,69.278,480.55,4800.3,0.10011,0.11104,0.16909,0.67836,0
69.769,108.59,449.16,4791,0.093751,0.11596,0.17415,0.99217,0
69.775,-120.78,899.46,5641.5,0.15944,0.31181,0.29042,0.912,0
69.777,46.128,398.42,3070.6,0.12975,0.20729,0.30971,0.92172,0
69.78,-62.12,881.7,7628.1,0.11559,0.23686,0.12439,0.8202,0
69.781,-83.5,424.8,4142.4,0.10255,0.16032,0.19259,0.63415,0
69.788,-63.76,463.32,4340.4,0.10675,0.19518,0.20823,0.91174,0
69.79,-147.65,330.25,4903.9,0.067346,0.12706,0.048724,0.95715,0
69.794,128.95,474.36,2723.1,0.1742,0.33082,0.41418,0.98955,0
69.799,79.576,1139,5914.3,0.19258,0.42968,0.37674,0.99996,0
69.805,169.89,1509.2,15252,0.098952,0.15574,0.20116,0.87969,0
69.807,-144.63,196.51,3744,0.052486,0.13005,0.10078,0.87844,0
69.808,-16.33,645.92,5022.6,0.1286,0.27404,0.34126,0.97744,0
69.82,78.133,904.34,6269.1,0.14425,0.18544,0.25206,0.67948,0
69.824,-36.77,298.09,3331.2,0.089483,0.21784,0.13697,0.93496,0
69.834,-149.39,554.81,7210.5,0.076945,0.071576,0.15104,0.81744,0
69.852,91.491,423.72,4023,0.10533,0.21531,0.26294,0.92663,0
69.855,157.44,1684.3,13286,0.12677,0.20481,0.31572,0.98401,0
69.858,-138.04,1125.3,6442.7,0.17466,0.37727,0.43243,0.928,0
69.863,134.7,477.96,6405.6,0.074617,0.16776,0.054652,0.7907,0
69.864,-99.91,1334.4,9462.8,0.14102,0.30294,0.34774,0.92562,0
69.878,96.28,415.76,3157.5,0.13167,0.29969,0.2932,0.94789,0
69.881,-85.45,551.89,4689.2,0.11769,0.27321,0.19465,0.88988,0
69.885,106.32,559.38,2925.7,0.1912,0.44026,0.28771,0.85589,0
69.886,-152.69,408.62,3070.7,0.13307,0.26482,0.31965,0.93809,0
69.891,-163.51,322.94,4345.4,0.074319,0.095374,0.12416,0.96162,0
69.898,142.94,269.96,2867.8,0.094135,0.24101,0.13357,0.94287,0
69.902,-106.2,301.86,2636.1,0.11451,0.22647,0.25821,0.85847,0
69.904,-99.31,529.24,3744.1,0.14135,0.16167,0.20625,0.63516,0
69.906,140.77,798.31,10920,0.073107,0.067917,0.074175,0.7676,0
69.91,102.63,471.45,4026.5,0.11709,0.15814,0.16687,0.89101,0
69.926,76.989,1600.5,12916,0.12392,0.28437,0.16111,0.89131,0
69.95,55.01,728.5,5342.5,0.13636,0.2587,0.27382,0.84,0
69.962,147.37,685.25,3070.8,0.22315,0.24169,0.13225,0.61275,0
69.963,-16.59,448.58,3910.9,0.1147,0.23454,0.21223,0.91841,0
69.964,104.97,299.72,3624.7,0.082688,0.13091,0.21493,0.9579,0
69.967,-168.66,685.03,7511.3,0.0912,0.099255,0.27934,0.86395,0
69.981,0.71889,477.49,4585.5,0.10413,0.2271,0.1378,0.93575,0
69.995,-78.43,474.93,4200.5,0.11306,0.22971,0.19809,0.88417,0
69.995,52.997,721.79,5493.2,0.1314,0.24666,0.25868,0.94871,0
69.996,-113.32,536.66,4341.7,0.12361,0.22824,0.2382,0.87906,0
69.996,134.16,1065.2,8523.7,0.12497,0.14371,0.29683,0.86287,0
70,23.95,991.21,5824.8,0.17017,0.3454,0.37744,0.87906,0
70.006,-125.28,422.63,4102.7,0.10301,0.23606,0.1803,0.97172,0
70.013,-140.64,433.08,5632.8,0.076885,0.13925,0.11198,0.96664,0
70.023,-138.01,449.05,3389.4,0.13249,0.26815,0.25273,0.88634,0
70.024,141.17,796.23,4778.5,0.16663,0.23745,0.25781,0.74303,0
70.035,137.19,1479.2,8871.7,0.16673,0.1209,0.18462,0.85228,0
70.052,-132.38,383.06,5047.8,0.075887,0.16706,0.13403,0.71331,0
70.063,-8.3,492.48,3621,0.13601,0.25528,0.23393,0.95421,0
70.067,12.555,656.97,5046.4,0.13019,0.24356,0.26034,0.9576,0
70.068,-102.36,731.88,6191.9,0.1182,0.21002,0.14357,0.89762,0
70.069,-131.57,665.8,4579,0.1454,0.23307,0.32809,0.98469,0
70.07,110.84,593.77,4182.2,0.14197,0.28734,0.24958,0.85365,0
70.074,178.32,527.38,5973.5,0.088287,0.14469,0.14117,0.8279,0
70.075,40.295,483.35,3722.4,0.12985,0.2374,0.19439,0.97755,0
70.081,-169.44,541.5,5386.7,0.10053,0.19755,0.21912,0.9127,0
70.085,176.83,1437.4,15512,0.092664,0.083915,0.24943,0.96746,0
70.087,9.019,452.15,3256,0.13886,0.30887,0.25016,0.97414,0
70.092,-88.96,965.21,7572,0.12747,0.26223,0.32194,0.86665,0
70.093,122.96,319.02,3476.1,0.091776,0.16191,0.19439,0.98363,0
70.103,-110.53,652.86,6186,0.10554,0.25564,0.21135,0.8993,0
70.104,-144.95,365.23,3114.3,0.11728,0.12104,0.13459,0.69397,0
70.11,145.24,400.05,3420.5,0.11695,0.1803,0.22103,0.86783,0
70.134,47.343,509.95,3881.6,0.13138,0.30909,0.29512,0.93699,0
70.137,-131.9,658.41,4593.1,0.14335,0.24789,0.32216,0.90552,0
70.151,-149.22,1046.9,8205.3,0.12759,0.2424,0.23553,0.83739,0
70.159,-177.3,1168.6,11821,0.098859,0.21277,0.11782,0.79729,0
70.178,53.929,551.27,3563,0.15472,0.22562,0.24546,0.74097,0
70.179,-109.6,345.21,2780.9,0.12414,0.22586,0.23682,0.77415,0
70.181,-78.88,439.75,4540.8,0.096844,0.19337,0.19627,0.77025,0
70.188,-131.58,670.57,4597.4,0.14586,0.22232,0.32989,0.97483,0
70.188,87.158,366.88,3736.9,0.098179,0.2618,0.17384,0.928,0
70.19,131.62,1260.1,6930.7,0.18182,0.25786,0.37641,0.76746,0
70.205,-147.09,238.04,3476,0.068479,0.11433,0.10232,0.95234,0
70.21,44.605,671.52,3943.2,0.1703,0.30377,0.31276,0.68276,0
70.216,137.19,1283.5,6433.4,0.19951,0.12128,0.17609,0.70652,0
70.236,-90.42,399.32,2867.9,0.13924,0.15201,0.27259,0.63063,0
70.244,169.71,817.24,4421.4,0.18484,0.39325,0.43889,0.9519,0
70.26,90.751,1899.8,10775,0.17632,0.41625,0.40462,0.86923,0
70.261,-116.04,1874.9,10870,0.17248,0.30831,0.40403,0.98275,0
70.264,8.1216,336.56,3678.9,0.091482,0.18369,0.17,0.9621,0
70.267,71.754,446.77,3780.3,0.11818,0.2486,0.16268,0.76599,0
70.272,-130.29,601.33,4859.8,0.12373,0.22103,0.25556,0.95001,0
70.28,-58.65,1871.8,10608,0.17646,0.39834,0.45194,0.99113,0
70.286,-134.96,447.85,4113.5,0.10887,0.1508,0.084299,0.84524,0
70.309,-113.63,1647.5,9801,0.1681,0.39327,0.36211,1,0
70.31,55.648,969.44,5855.2,0.16557,0.25526,0.18484,0.79202,0
70.312,100.25,880.73,6919.7,0.12728,0.22402,0.20392,0.87314,0
70.315,175.9,331.1,4540.6,0.07292,0.15032,0.093515,0.83823,0
70.318,80.388,795.45,3592.1,0.22144,0.084837,0.38301,0.74701,0
70.325,-78.58,308.92,2607.1,0.11849,0.22402,0.13501,0.77588,0
70.336,123.54,434.24,3475.8,0.12493,0.20208,0.26805,0.76922,0
70.34,-11.31,873.44,5705.6,0.15308,0.38061,0.35424,0.9167,0
70.341,-67.32,1127.4,8330.6,0.13533,0.27244,0.27385,0.95198,0
70.346,-136.77,724.55,5230.2,0.13853,0.24109,0.21952,0.76763,0
70.347,-123,268.38,2763.5,0.097115,0.16083,0.22327,0.9327,0
70.354,-144.6,768.11,8560.8,0.089724,0.17972,0.094868,0.93013,0
70.358,140.38,489.7,3325.1,0.14727,0.23507,0.25823,0.92231,0
70.361,89.622,309.79,3129,0.099008,0.18121,0.20171,0.93155,0
70.371,29.605,371.43,3128.7,0.11872,0.15425,0.24699,0.74485,0
70.374,136.08,654.78,5337.3,0.12268,0.22389,0.21624,0.89284,0
70.377,-84.02,318.31,2896.8,0.10988,0.20108,0.22954,0.82642,0
70.381,-137.95,695.89,4381.5,0.15883,0.21271,0.29364,0.69184,0
70.404,142.66,437.6,3675.3,0.11906,0.16882,0.21837,0.91302,0
70.412,157.44,1948.7,11020,0.17684,0.33592,0.37962,0.72846,0
70.413,-62.2,510.26,5147.1,0.099134,0.22552,0.20164,0.86778,0
70.426,-36.59,639.33,4762.7,0.13424,0.32622,0.24711,0.97579,0
70.434,135.03,468.13,4966.6,0.094255,0.27009,0.12025,0.73724,0
70.449,76.866,406.34,5235.8,0.077607,0.13583,0.11919,0.9375,0
70.456,-174.98,369.51,3170,0.11656,0.19422,0.16102,0.88803,0
70.458,179,552.71,10221,0.054075,0.1351,0.08652,0.97989,0
70.46,99.352,348.32,4360.1,0.079889,0.16235,0.13346,0.9206,0
70.464,-174,506.36,4229.2,0.11973,0.10829,0.19803,0.869,0
70.466,143.73,391.73,3988.6,0.098212,0.16805,0.1855,0.89934,0
70.468,-135.48,540.15,2966.2,0.1821,0.32812,0.44955,0.69797,0
70.472,-85.7,667.52,8255.4,0.080859,0.19417,0.079092,0.77623,0
70.474,177.91,715.17,5314.5,0.13457,0.28391,0.29997,0.72121,0
70.476,42.677,417.29,3113.1,0.13404,0.2731,0.25939,0.98289,0
70.48,129.03,528.04,3331.4,0.15851,0.22155,0.26527,0.98291,0
70.511,-152.99,1322.9,5974.6,0.22143,0.36828,0.32054,0.91668,0
70.512,137.62,428.55,3215.2,0.13329,0.22429,0.22469,0.80432,0
70.516,-10.16,422.18,2954.7,0.14288,0.34899,0.10402,0.93579,0
70.516,145.18,498.15,3997.7,0.12461,0.23963,0.088425,0.99282,0
70.519,-132.43,651.87,5146.7,0.12666,0.16041,0.30502,0.83207,0
70.521,25.784,866.39,5456.1,0.15879,0.34923,0.31067,0.9444,0
70.535,-16.13,302.25,3287.2,0.091948,0.14904,0.24681,0.80536,0
70.538,59.658,781.13,4817,0.16216,0.29965,0.34098,0.98078,0
70.576,-143.75,378.06,3099.6,0.12197,0.099631,0.10184,0.84253,0
70.579,-60.72,1128.6,9590.8,0.11768,0.17317,0.29613,0.89542,0
70.58,103.52,743.47,5058.6,0.14697,0.18372,0.22664,0.65804,0
70.581,73.642,2345.7,13948,0.16817,0.40815,0.40436,0.99999,0
70.584,-66.73,374.09,3216.8,0.1163,0.23653,0.29895,0.86929,0
70.585,126.12,841.51,4769.9,0.17642,0.34223,0.29657,0.99998,0
70.587,-108.55,380.8,4400.5,0.086536,0.16565,0.16982,0.90475,0
70.597,85.764,717.67,4849.7,0.14798,0.26986,0.31958,0.93332,0
70.605,123.15,590.34,4961,0.119,0.22275,0.27217,0.99166,0
70.608,-6.76,1699.4,10519,0.16155,0.39316,0.36464,0.9292,0
70.622,-55.82,510.71,3012.6,0.16952,0.3772,0.1737,0.99044,0
70.625,-170.1,1390.9,10450,0.13309,0.28947,0.2631,0.92858,0
70.63,125.19,242.02,2896.7,0.083551,0.15389,0.1357,0.94336,0
70.64,82.98,716.42,6432.5,0.11137,0.19972,0.20591,0.79399,0
70.658,-140.45,636.31,3874.6,0.16423,0.16525,0.36486,0.85488,0
70.665,-74.21,277.21,3070.6,0.090281,0.1969,0.14755,0.91376,0
70.666,-86.59,478.81,5098.4,0.093915,0.18082,0.18895,0.99224,0
70.671,-114.66,458.52,3765.9,0.12176,0.2057,0.27848,0.83876,0
70.692,142.44,473.53,4381.5,0.10808,0.18107,0.17915,0.78572,0
70.697,-77.95,486.26,3215.3,0.15123,0.26702,0.16391,0.8951,0
70.702,126.04,824.87,4750.1,0.17365,0.37253,0.31264,0.94171,0
70.703,-157.84,306.42,2317.5,0.13222,0.24597,0.23134,0.97567,0
70.707,141.24,877.23,6037.3,0.1453,0.25574,0.26124,0.81331,0
70.72,-162.71,367.8,3783.9,0.097202,0.23837,0.17104,0.87156,0
70.721,144.15,1112.3,6421.4,0.17322,0.28339,0.40775,0.98273,0
70.731,-164.04,461.21,4025.2,0.11458,0.2142,0.22146,0.91267,0
70.74,-100.8,1290.3,9209.6,0.14011,0.29521,0.25139,0.85827,0
70.75,-145.39,442.75,4866.8,0.090974,0.22897,0.14789,0.9656,0
70.751,-65.27,559.08,4480.6,0.12478,0.3161,0.25124,0.98468,0
70.752,179.69,418.71,2925.8,0.14311,0.17983,0.17812,0.75373,0
70.753,-101.58,791.02,7070.7,0.11187,0.18879,0.23243,0.82788,0
70.754,65.356,509.24,4663.9,0.10919,0.20665,0.19735,0.98774,0
70.755,-131.24,2188.5,11120,0.19681,0.37368,0.19416,0.87403,0
70.759,145.94,331.5,3070.7,0.10796,0.14441,0.069417,0.76818,0
70.764,110.11,940.69,8125.4,0.11577,0.22685,0.16085,0.77861,0
70.775,106.05,658.81,4932.6,0.13356,0.1958,0.20077,0.85634,0
70.778,137.06,404.95,3331.3,0.12156,0.23416,0.18029,0.80984,0
70.787,-115.83,600.62,5344.7,0.11238,0.0983,0.13401,0.78261,0
70.797,-0.34,338.59,3664.4,0.092402,0.12309,0.24077,0.85184,0
70.816,59.409,434.94,3476.2,0.12512,0.18253,0.082679,0.94489,0
70.817,3.9556,372.31,3455.8,0.10773,0.23034,0.24018,0.96799,0
70.822,96.826,725.01,4734,0.15315,0.33105,0.28372,0.92366,0
70.84,-88.94,352.65,3910.8,0.090175,0.20863,0.19089,0.99261,0
70.845,142.08,1009.6,6572.2,0.15362,0.29973,0.22754,0.96032,0
70.856,102.14,753.82,4725.7,0.15952,0.28947,0.36568,0.81823,0
70.864,-164.34,529.33,3806.1,0.13908,0.30646,0.27895,0.84999,0
70.867,-117.2,860.57,7656.9,0.11239,0.14415,0.26889,0.81394,0
70.87,-110.03,628.94,5427,0.11589,0.2317,0.13549,0.90123,0
70.872,-62.41,623.13,4636.2,0.13441,0.20108,0.21216,0.88235,0
70.873,-144.04,846.07,8190.9,0.10329,0.14328,0.22403,0.76976,0
70.873,47.495,352.04,3186.7,0.11047,0.22975,0.18977,0.99105,0
70.882,170,599.07,3563.1,0.16813,0.35481,0.37728,0.9462,0
70.883,-173.14,302.17,2838.8,0.10644,0.28495,0.1779,0.93335,0
70.889,122.79,618.7,3041.6,0.20341,0.41923,0.35756,0.92101,0
70.895,85.478,1014.6,5576.6,0.18194,0.23212,0.45088,0.7568,0
70.904,-132.97,580.71,4102.7,0.14154,0.309,0.21239,0.763,0
70.907,98.159,326.8,3742.5,0.08732,0.16187,0.15959,0.8636,0
70.914,-11.46,447.33,3488.1,0.12825,0.26642,0.30912,0.97601,0
70.914,63.768,463.11,4142.5,0.11179,0.2523,0.17438,0.97198,0
70.921,128.91,1088.7,8190.6,0.13292,0.18772,0.12739,0.93599,0
70.924,-114.54,593.85,4305.3,0.13794,0.32999,0.18642,0.87229,0
70.926,-143.39,789.29,8082.2,0.097657,0.18112,0.24689,0.93943,0
70.936,144.01,1273.7,7163.7,0.1778,0.35164,0.37276,0.9248,0
70.938,-87.34,989.36,5703.1,0.17348,0.34268,0.35414,0.79545,0
70.947,-113.98,528.36,4602.3,0.1148,0.1666,0.12252,0.87734,0
70.953,-86.51,989.59,7129,0.13881,0.30268,0.3505,0.91664,0
70.956,-118.03,931.12,5009.1,0.18589,0.47515,0.33098,0.99125,0
70.957,-90.23,868,9344.6,0.092888,0.21887,0.18031,0.98748,0
70.957,-44.49,420.58,3990.5,0.1054,0.15189,0.20162,0.85717,0
70.962,-89.09,546.35,4859.6,0.11243,0.29057,0.2686,0.96833,0
70.963,-113.42,615.98,4272.7,0.14417,0.28311,0.3211,0.8187,0
70.97,-136.55,329.64,3345.8,0.098525,0.20637,0.20165,0.82353,0
70.972,-164.12,482.78,4095.5,0.11788,0.18812,0.20422,0.94352,0
70.983,-65.43,902.89,6409.4,0.14087,0.21196,0.28014,0.95166,0
70.988,-141.51,375.19,3070.6,0.12219,0.20426,0.21403,0.98154,0
70.989,95.002,610.81,4381.4,0.13941,0.30552,0.25331,0.91665,0
71.016,-98.42,723.59,7006.4,0.10328,0.084521,0.13298,0.8889,0
71.029,43.761,308.17,2968.3,0.10382,0.081658,0.1826,0.99993,0
71.03,159.59,463.16,3273.4,0.14149,0.247,0.20575,0.904,0
71.031,98.626,422.53,3910.7,0.10805,0.2258,0.22892,0.90604,0
71.036,-164.37,325.61,3070.6,0.10604,0.15504,0.12569,0.62352,0
71.044,-102.18,503.32,3099.5,0.16238,0.34578,0.34589,0.8629,0
71.044,133.32,265.48,3226.3,0.082286,0.14975,0.16141,0.89013,0
71.054,94.586,583.95,4948.7,0.118,0.21454,0.271,0.84034,0
71.056,103.46,457.83,3710.4,0.12339,0.22445,0.093256,0.99066,0
71.063,163.99,658.13,4644.4,0.1417,0.34989,0.25831,0.95411,0
71.078,112.06,1813.4,10272,0.17655,0.39654,0.38269,0.91999,0
71.088,132.1,521.27,5207.6,0.1001,0.18537,0.19767,0.90973,0
71.101,1.5438,560.15,6173.9,0.090729,0.17279,0.11527,0.91177,0
71.103,63.821,474.58,3215.6,0.14758,0.20391,0.2967,0.97373,0
71.108,64.23,444.39,3968.7,0.11197,0.23379,0.19168,0.8839,0
71.111,146.36,1056.3,6602.9,0.15997,0.15453,0.21289,0.98324,0
71.121,175.48,492.01,3719.9,0.13226,0.27521,0.2891,0.94199,0
71.123,100.63,879.35,4599.9,0.19117,0.40324,0.45621,0.99997,0
71.127,122.27,320.36,2983.8,0.10737,0.16472,0.19428,0.82408,0
71.129,146.84,1058,6929.7,0.15268,0.33053,0.31956,0.84329,0
71.13,-99.39,517.84,3012.8,0.17188,0.39793,0.39053,0.81889,0
71.134,92.836,351.22,3067.1,0.11451,0.25573,0.23068,0.83698,0
71.14,123,858.76,4620.4,0.18586,0.36945,0.38473,0.95873,0
71.151,72.941,342.36,2838.8,0.1206,0.28446,0.25671,0.97026,0
71.153,67.112,472.01,2636.1,0.17906,0.24321,0.31664,0.70543,0
71.154,-150.88,568.4,4130.5,0.13761,0.22321,0.15503,0.95162,0
71.156,-84.62,481.15,4254.6,0.11309,0.20874,0.30524,0.8052,0
71.172,-6.11,1052.3,9223.7,0.11408,0.22931,0.24079,0.9854,0
71.176,-142.66,1241.3,8050.8,0.15418,0.31292,0.29206,0.99136,0
71.177,-106.29,2949.4,20427,0.14439,0.18155,0.47004,0.97858,0
71.181,144.29,391.37,4548.2,0.086051,0.11593,0.21087,0.84868,0
71.192,160.63,311.46,3673.5,0.084784,0.2034,0.13821,0.85717,0
71.21,43.599,1115.3,6137.5,0.18173,0.40811,0.40366,0.92621,0
71.211,123.33,716.25,5091.1,0.14069,0.22832,0.26566,0.97433,0
71.212,139.46,474.07,3360.2,0.14108,0.09473,0.18851,0.67439,0
71.213,-16.28,561.34,5310.5,0.1057,0.20329,0.22042,0.94354,0
71.215,12.331,711.24,4421.2,0.16087,0.39273,0.23447,0.81623,0
71.219,88.443,352.98,3157.5,0.11179,0.24454,0.28267,0.99994,0
71.22,-130.03,396.78,3505.2,0.1132,0.23684,0.22813,0.87127,0
71.226,-76.74,758.42,6073.6,0.12487,0.22229,0.26476,0.75979,0
71.23,-86.7,303.32,4026.4,0.075334,0.14315,0.13942,0.95199,0
71.23,108.92,587.4,4142.4,0.1418,0.15679,0.15619,0.6082,0
71.232,-18.19,686.05,4570.3,0.15011,0.33509,0.387,0.84062,0
71.254,-149.5,680.84,6532.5,0.10422,0.12516,0.12705,0.74158,0
71.256,-84.08,1156.7,7798.3,0.14833,0.38163,0.37304,0.98358,0
71.256,172.94,548.99,3360.4,0.16337,0.41282,0.14922,0.74836,0
71.26,153.61,269.05,3589.9,0.074946,0.15265,0.10025,0.84282,0
71.266,107.88,326.64,2867.9,0.1139,0.14382,0.22062,0.75576,0
71.285,-11.13,340.01,4200.5,0.080944,0.13602,0.14552,0.90065,0
71.288,-87.91,339.45,4171.5,0.081374,0.17071,0.097587,0.94117,0
71.288,-80.11,1419.3,8762.8,0.16197,0.36419,0.3666,0.94019,0
71.297,-69.85,1085.2,6387.5,0.16989,0.32412,0.2632,0.9,0
71.311,-113.56,414.59,3360.4,0.12337,0.22743,0.22395,0.81115,0
71.316,-89.88,463.71,4690.5,0.098861,0.1768,0.21446,0.93055,0
71.32,45.447,587.52,4421.1,0.13289,0.30852,0.30249,0.99998,0
71.337,-57.48,509.4,3707.9,0.13738,0.2291,0.24133,0.87076,0
71.338,0.15259,766.62,3780.5,0.20278,0.31206,0.2424,0.65457,0
71.338,81.109,2345.2,15599,0.15034,0.40722,0.28437,0.91892,0
71.342,135.74,487.19,4672.1,0.10428,0.15413,0.14699,0.8387,0
71.357,-115.35,364.46,3217.7,0.11327,0.22102,0.20033,0.94737,0
71.357,172.1,403.79,3392.9,0.11901,0.23921,0.20785,0.74213,0
71.374,94.712,545.57,6253.5,0.087242,0.15351,0.13697,0.90751,0
71.376,-129.02,844.66,7550.7,0.11187,0.21747,0.22236,0.99143,0
71.377,-164.75,940.96,8830.4,0.10656,0.19762,0.18131,0.99159,0
71.377,18.195,1319.7,7910.7,0.16683,0.3919,0.42998,0.99127,0
71.381,-161.85,405.2,3262.3,0.12421,0.23871,0.18055,0.97109,0
71.381,8.3278,428.61,3605.3,0.11888,0.25392,0.24353,0.88792,0
71.385,20.304,356.65,3418.1,0.10434,0.17127,0.14891,0.99995,0
71.388,-124.04,639.38,4939.1,0.12945,0.20667,0.17283,0.84932,0
